num_cds;X1;X2;X3;X4;X5;X6;X13;X14;X15;X16;X17;X18;num_cds;cds_locustag;cds_product
187;3025.800598;3405.695212;4141.405563;2785.065139;4441.486781;2605.505595;3580.048771;3570.761138;3722.426298;1973.685471;2745.623157;4449.387428;187;O208_01585;Pyruvate oxidase 
188;2448.482758;2465.84158;2869.819067;2009.045823;3516.996618;2671.014037;2890.327036;3630.491591;3799.57503;1300.105681;2001.126416;4130.176573;188;O208_01586;Pyruvate oxidase 
191;1381.468365;1273.185669;1425.576788;1854.816043;1060.868853;1892.328779;1723.626812;1679.918988;1738.257358;1321.376622;1708.923103;940.1274523;191;O208_01589;SWF/SNF family helicase
192;3288.664466;3748.201525;3441.449694;2919.813263;4212.003407;3674.652815;2972.307714;3608.092671;3724.837196;3714.035168;2939.130139;4541.031834;192;O208_01590;hypothetical protein
193;2508.261768;2465.84158;2580.503974;1930.307461;1707.3563;2888.551506;2399.798022;2208.160181;2789.408826;2439.067872;2629.829823;1661.955869;193;O208_01591;UDP-N-acetylmuramate--alanine ligase 
194;1387.200599;1293.57295;1413.910857;1602.366244;1940.773674;1422.645607;1539.339669;1684.58543;1674.368565;1018.42686;1168.813255;2313.763839;194;O208_01592;Arginine pathway regulatory protein ArgR, repressor of arg regulon
195;9948.701345;9315.967838;9391.074588;12180.09397;9226.542955;9878.178706;9055.816026;11995.55486;11081.69202;6737.087049;8972.040574;10533.9582;195;O208_01593;Arginyl-tRNA synthetase 
196;149.0380809;297.6542957;284.6487204;419.6673497;487.8160857;715.6488327;908.5627181;806.3611143;641.2988311;906.2709903;1153.270525;401.5878493;196;O208_01594;Arginine deiminase 
197;212.0926536;302.7511159;361.6438661;626.6599496;460.2780809;956.6704603;1359.117683;992.0854913;806.4453346;1096.420309;1539.507352;504.5590927;197;O208_01595;Ornithine carbamoyltransferase 
198;151.4947526;218.1439017;258.9836719;370.1514728;310.7860546;594.5200147;880.7841413;518.9083096;420.7016768;643.2848139;958.2092705;248.1606966;198;O208_01596;Arginine/ornithine antiporter ArcD
199;106.4557721;179.4080687;160.9898501;326.3177458;234.7287079;353.4983871;693.7868929;312.6515894;277.2532541;582.0502875;810.5533407;165.7837019;199;O208_01597;Carbamate kinase 
200;182.6125936;241.5892743;209.986761;504.8995967;342.2580602;510.4714472;1031.872498;575.8388976;426.7289215;779.2899199;1153.270525;289.349194;200;O208_01598;Carbamate kinase 
201;1588.647676;1329.25069;1115.263019;896.967933;1588.024946;794.7533669;1229.710167;982.752608;855.8687408;1836.391217;1133.064977;1666.074718;201;O208_01599;Aspartate aminotransferase 
202;1704.930134;1218.140012;1397.578554;2076.419885;1391.324911;1692.095427;1570.505877;1598.722904;1657.49228;830.8558368;1242.641219;1194.466424;202;O208_01600;Arginine/ornithine antiporter ArcD
203;681.3169413;394.4938782;305.6473965;655.8824343;508.7974228;462.2671216;533.2131686;531.0410579;478.5632255;327.4435726;315.5174078;416.0038234;203;O208_01601;similarity to aminoacyl-tRNA editing enzymes YbaK, ProX
204;152.3136431;246.6860944;298.6478378;327.9412171;188.8320332;313.94612;244.5869808;330.3840676;373.6891685;164.3663603;270.4434924;247.1309842;204;O208_01602;DNA polymerase IV 
206;6737.831482;9576.925028;11885.25067;10209.19972;10907.67258;25068.72129;10227.25893;27587.06965;34607.23335;7167.662456;9582.869841;17255.92097;206;O208_01604;Non-specific DNA-binding protein Dps / Iron- binding ferritin-like antioxidant protein / Ferroxidase 
207;786.9538228;612.6377799;601.9620481;796.312708;583.5434359;482.0432552;617.2264252;411.5801521;399.0035961;689.6941392;714.1884182;394.3798622;207;O208_01605;Rhodanese-like domain protein
208;2934.084856;2687.043574;2277.189763;2635.705772;2049.61436;2104.922214;2289.361241;1664.053086;1784.064417;2397.170564;2828.77676;1712.411778;208;O208_01606;Glucokinase 
209;470.8620688;463.810632;377.9761697;446.4546273;327.833391;274.393853;371.9619182;280.9197863;307.3894773;395.1238386;443.7449258;315.0920048;209;O208_01607;hypothetical protein
210;99.90464764;94.80085446;102.6601942;150.9828376;91.79334947;271.9218363;98.91883434;154.9258622;251.9388265;98.61981616;104.9134238;95.76325637;210;O208_01608;hypothetical protein
212;103.1802099;133.5366875;132.9916153;76.30315449;162.6053619;67.98045906;96.20872929;107.3281576;85.58687408;101.198112;83.15360255;168.8728392;212;O208_01610;hypothetical protein
213;481.507646;513.7594693;499.3018538;366.9045301;671.4027847;275.6298613;399.7404949;310.7850128;227.8298479;413.8164835;333.3915467;568.4012636;213;O208_01611;hypothetical protein
216;10798.70974;8740.027163;7652.850844;8263.469284;9273.750963;7509.986714;8275.983297;6992.196144;7166.393893;10983.54031;7689.765395;8376.710651;216;O208_01614;GTP-binding protein TypA/BipA
217;979.3931031;698.2643581;585.6297445;682.6697119;688.450121;449.9070382;710.0475232;470.3773167;435.167064;851.4822036;593.7322649;577.6686755;217;O208_01615;hypothetical protein
218;303.8083957;228.3375419;193.6544573;168.029287;119.3313543;97.64465938;154.4759879;92.39554434;94.02501659;308.1063538;147.6559298;102.9712434;218;O208_01616;Adenine-specific methyltransferase 
219;1799.102548;1082.564596;762.9518982;1198.933608;755.3281328;452.3790549;1451.261254;587.9716458;406.2362896;1761.620638;1473.450752;684.7587686;219;O208_01617;Acetate kinase 
220;2079.163118;1925.578646;2153.530893;1455.442085;1591.958946;1562.31455;1170.087855;1436.330735;1315.144783;1670.735709;1305.589274;1726.827752;220;O208_01618;Acetate kinase 
221;167.8725637;338.4288568;622.9607242;133.9363882;348.814728;248.4376777;141.6029889;278.1199214;348.374741;141.8062716;149.9873392;496.3213932;221;O208_01619;hypothetical protein
222;998.2275858;1380.218892;1493.239189;1000.058365;1557.864274;1672.319293;777.8001494;1236.607033;1471.853144;1030.673765;804.336249;1671.22328;222;O208_01620;Uridylate kinase
223;474.9565215;708.4579984;1122.262578;527.6281959;818.2721438;877.5659261;363.1540767;727.9648948;904.086698;605.2549502;467.0590199;992.6427864;223;O208_01621;hypothetical protein
224;1130.068965;1375.122072;1483.906444;1055.256392;1508.033598;1701.983493;924.1458221;1637.921013;1861.213149;1510.236793;997.0660941;2232.416557;224;O208_01622;Ribosome recycling factor
225;427.4608694;532.1080218;655.6253315;458.6306626;624.1947764;629.1282484;294.7239242;511.442003;656.9696672;556.2673291;359.8141867;700.2044552;225;O208_01623;putative acetyltransferase, (GNAT) family
226;503.617691;500.507737;527.3000886;379.8923011;465.5234152;610.5881232;329.9552899;400.3806922;388.1545557;536.9301102;288.3176313;529.2721911;226;O208_01624;S1 RNA binding domain
227;715.7103445;590.2117713;524.9669024;673.7406194;903.5088255;352.2623788;521.6952222;468.51074;304.9785795;591.718897;525.3442554;696.0856054;227;O208_01625;Peptide methionine sulfoxide reductase MsrA 
228;138.3925037;132.5173234;95.66063555;125.8190313;179.6526982;61.80041733;98.91883434;82.12937275;51.83430402;97.9752422;83.15360255;98.85239367;228;O208_01626;YOZE protein
229;172.785907;177.3693406;107.3265667;190.7578862;195.388701;124.836843;172.0916707;177.3247821;148.2702185;147.6074373;177.9642522;225.5070231;229;O208_01627;transcription regulator
230;79.43238378;78.49103004;83.99470439;125.0072956;62.94401106;38.31625875;77.23799393;38.26482139;39.77981471;47.69847318;90.1478308;55.60447144;230;O208_01628;Probable cadmium-transporting ATPase 
231;3070.020688;2150.858096;1532.903355;1634.835672;1169.709539;1502.98615;1846.936592;818.4938625;898.0594534;2681.427681;1952.943955;910.2657917;231;O208_01629;LSU ribosomal protein L11p (L12e)
232;5818.217389;3999.98444;2811.489411;3238.825387;1948.641676;2516.512994;3407.957101;1571.657542;1657.49228;4423.066526;3670.415559;1507.499003;232;O208_01630;LSU ribosomal protein L1p (L10Ae)
233;535.5544226;470.9461802;377.9761697;326.3177458;411.758739;316.4181367;373.9944969;194.123972;206.1317671;457.0029389;302.3060878;370.6964763;233;O208_01631;hypothetical protein
234;207.1793103;196.7372571;212.3199472;293.0365826;251.7760443;331.2502369;262.2026636;354.6495641;374.8946174;229.4683304;237.8037606;318.1811421;234;O208_01632;Hypothetical protein in cluster with Ecs transporter (in Lactococci)
235;537.1922037;652.3929769;454.9713154;698.09269;675.3367854;851.6097508;666.6858424;979.952743;1010.166204;678.7363818;703.3085075;874.2258565;235;O208_01633;Histidine triad (HIT) nucleotide-binding protein, similarity with At5g48545 and yeast YDL125C (HNT1)
236;777.9460267;727.8259149;797.9496917;636.4007778;818.2721438;631.6002651;580.640007;687.8334968;582.2318335;821.8318013;624.8177238;771.2546131;236;O208_01634;Glycerophosphoryl diester phosphodiesterase 
237;1204.588006;1009.170386;870.2784649;1033.339528;1172.332206;566.0918228;897.7222979;636.5026388;452.043349;1289.147924;921.6838563;809.3539732;237;O208_01635;ABC transporter, ATP-binding protein EcsA
238;1003.140929;832.8204096;723.2877322;941.6133958;915.3108275;415.2988045;749.3440464;436.7789369;406.2362896;1089.329995;727.3997382;691.9667557;238;O208_01636;ABC transporter, permease protein EscB
239;2092.265366;2108.044807;2008.873347;1494.405398;2663.318468;1894.800795;1628.095609;1772.314532;1972.114451;2626.638894;1639.757957;2873.927403;239;O208_01637;Cytoplasmic copper homeostasis protein CutC
240;298.0761618;394.4938782;503.9682263;431.843385;247.8420436;561.1477894;428.1965979;501.1758314;628.0388929;275.2330817;387.0139633;474.6974321;240;O208_01638;Ribosomal RNA large subunit methyltransferase A 
241;521.6332831;868.4981505;982.2714041;1138.865167;913.999494;1833.000378;918.725612;1673.38597;2066.139467;573.670826;673.7773216;1759.77855;241;O208_01639;hypothetical protein
242;1121.88006;1043.828763;1061.599736;1119.383511;917.9334947;1219.940238;1104.367808;991.1522029;1153.614627;1165.389723;1185.910257;983.3753745;242;O208_01640;peptidase, U32 family small subunit [C1]
245;58.96011992;75.43293796;30.33142103;71.43274037;62.94401106;32.13621701;100.9514131;44.79783968;42.19071257;70.25856184;73.82796488;119.4466424;245;O208_01643;hypothetical protein
246;6612.541227;6821.584065;4897.357903;8752.134167;7904.718723;2824.279072;8427.74918;4328.591259;3300.519172;7433.226928;9254.91825;9741.079626;246;O208_01644;peptidase, U32 family large subunit [C1]
247;5954.972112;7695.179036;8114.821718;5350.149906;9424.554323;6210.941942;7016.461975;8589.985759;7408.689128;5483.390693;6136.269586;11682.08756;247;O208_01645;D-3-phosphoglycerate dehydrogenase 
248;5407.953221;6805.274241;7326.204771;4699.137886;8861.992224;5397.64845;6370.101921;7578.301213;6353.921314;5190.109541;5495.131997;10830.51538;248;O208_01646;Nicotinamide-nucleotide adenylyltransferase, NadR family  / Ribosylnicotinamide kinase 
249;1273.374812;1571.859329;1796.553399;704.5865755;616.326775;1117.351545;672.7835787;499.3092548;664.2023608;627.1704649;743.7196041;692.9964681;249;O208_01647;aerobic energy metabolism
250;705.8836579;943.9310885;842.2802301;445.6428916;458.9667473;629.1282484;435.6493868;384.5147906;443.6052065;485.3641933;414.2137398;612.6788983;250;O208_01648;Phosphosugar-binding transcriptional repressor, RpiR family
251;1385.562818;2739.031139;3973.416155;563.3445661;1001.858843;1311.404856;268.3004;194.123972;307.3894773;928.186505;279.7691301;1500.291016;251;O208_01649;Lactose and galactose permease, GPH translocator family
252;1537.057571;2599.378267;3705.099738;526.8164602;809.0928089;845.4297091;253.3948222;246.3881182;255.5551733;786.3802334;303.0832242;1002.939911;252;O208_01650;Aldose 1-epimerase 
253;2524.639579;3046.879075;3098.471317;449.7015701;941.5374988;982.6266356;447.1673333;293.0525346;297.7458859;985.5535876;449.9620175;1031.771859;253;O208_01651;Galactokinase 
254;1080.116641;1849.126344;1642.563108;301.9656752;386.8434013;316.4181367;255.427401;192.2573953;198.8990736;429.9308325;282.877676;510.7373673;254;O208_01652;Galactose-1-phosphate uridylyltransferase 
255;393.0674661;573.9019469;552.9651372;92.53786821;108.8406858;105.0607095;78.59304646;62.53031789;54.24520188;142.4508456;86.26214844;157.5460024;255;O208_01653;Galactoside O-acetyltransferase 
256;2261.775711;2892.955107;3021.476172;427.7847065;538.9580947;423.9508629;374.6720232;256.6542898;248.3224797;743.838352;445.2991987;633.2731469;256;O208_01654;Beta-galactosidase 
257;1605.025487;1676.853824;1605.232128;1262.248992;1323.135566;1108.699487;1292.720109;1263.672394;1101.780323;1046.14354;1269.840996;1279.932556;257;O208_01655;UDP-glucose 4-epimerase 
258;218.643778;294.5962036;223.9858784;183.452265;226.8607065;190.3452854;212.7432464;194.123972;209.7481139;288.1245609;292.9804501;220.3584609;258;O208_01656;lipoprotein, putative
259;203.0848575;174.3112485;144.6575464;202.1221858;188.8320332;330.0142286;255.427401;260.3874431;321.8548645;235.2694961;197.392664;267.7252329;259;O208_01657;transcription regulator
261;1566.537631;1576.956149;1383.579436;1738.737839;1738.828306;1344.777081;1451.938781;1809.646065;1677.984912;1612.079479;1594.684041;1960.572474;261;O208_01659;DNA recombination and repair protein RecF
262;783.6782606;784.9103004;737.2868496;889.6623119;1005.792843;726.7729078;792.7057272;856.7586839;860.6905365;1033.252061;833.8674349;1221.238947;262;O208_01660;hypothetical protein
263;1076.841079;869.5175146;762.9518982;997.6231581;899.5748248;596.9920314;915.3379807;753.1636796;682.2840948;983.6198658;938.7808587;768.1654758;263;O208_01661;Zinc protease
264;673.9469263;499.488373;454.9713154;687.5401261;521.9107584;449.9070382;697.8520504;470.3773167;413.4689832;601.3875064;652.7946368;493.2322559;264;O208_01662;peptidase, M16 family
265;1636.143328;1419.974089;1525.903796;1589.378473;1333.626234;1140.835704;1540.017195;1253.406223;1277.775867;1565.670153;1740.785698;1323.180478;265;O208_01663;Transcriptional regulator in cluster with unspecified monosaccharide ABC transport system
266;438.9253372;371.0485056;370.976611;450.5133057;287.1820505;322.5981785;424.1314404;312.6515894;355.6074346;386.7443771;446.0763352;256.3983961;266;O208_01664;CDP-diacylglycerol--glycerol-3-phosphate 3- phosphatidyltransferase 
269;2274.05907;2370.021361;2468.511034;2423.842758;2077.152365;2873.719406;1897.751061;3109.716705;3216.137747;2463.561682;2469.739709;3013.968294;269;O208_01667;Histidyl-tRNA synthetase 
270;965.4719636;877.6724268;1063.932922;960.2833166;891.7068234;1290.392714;902.4649817;1354.201362;1335.637415;1098.998605;1014.163097;1322.150765;270;O208_01668;Diadenosine tetraphosphate (Ap4A) hydrolase and other HIT family hydrolases
271;2925.895951;2670.733749;2629.500885;2952.28269;2363.023082;3889.718267;2813.089042;3488.631765;3594.648711;2896.070811;2839.65667;2657.687792;271;O208_01669;Aspartyl-tRNA synthetase 
272;1451.892953;1100.913149;1147.927627;1343.42256;903.5088255;1850.304495;1423.482678;1514.726954;1582.754446;1387.76774;1387.188603;991.613074;272;O208_01670;Integral membrane protein
273;728.8125934;449.5395357;545.9655785;558.474152;461.5894145;657.5564404;573.1872181;511.442003;620.8061993;730.3022988;596.0636744;465.4300202;273;O208_01671;Transporter
274;561.7589203;475.0236363;566.9642546;442.3959489;452.4100795;583.3959396;448.5223858;488.1097949;517.1375913;308.7509277;488.0417047;372.7559011;274;O208_01672;Transporter
275;734.5448273;1190.617183;1077.93204;580.3910155;845.8101487;1287.920697;1348.954789;1259.005953;1489.934878;1173.769184;957.432134;1190.347574;275;O208_01673;hypothetical protein
276;826.2605694;805.2975809;916.9421895;892.9092546;580.9207688;842.9576924;717.5003121;672.9008835;679.8731969;556.2673291;905.3639904;513.8265046;276;O208_01674;tRNA dihydrouridine synthase B
277;312.8161918;436.2878033;429.3062669;383.1392438;348.814728;594.5200147;344.8608676;518.9083096;655.7642183;375.7866197;391.6767821;432.4792223;277;O208_01675;Dihydrofolate reductase 
278;608.4356819;806.3169449;956.6063555;752.4789809;793.3568061;1156.903812;644.3274757;1111.546397;1358.540945;734.1697425;742.9424676;968.9594004;278;O208_01676;Chaperonin (heat shock protein 33)
279;58.96011992;104.9944947;102.6601942;85.23224703;161.2940283;113.7127679;71.81778383;83.9959494;91.61411873;106.9992777;101.8048779;125.624917;279;O208_01677;hypothetical protein
280;126.1091454;163.0982442;240.318182;195.6283003;237.3513751;158.2090684;113.8244121;153.0592856;132.5993824;180.4807093;205.9411652;198.7344998;280;O208_01678;hypothetical protein
281;142.4869565;184.5048888;186.6548986;181.8287937;228.1720401;138.4329348;143.6355677;174.5249171;136.2157292;213.9985553;167.861478;232.7150101;281;O208_01679;Pyridoxamine 5-prime-phosphate oxidase-related, FMN-binding
282;162.1403298;255.8603706;212.3199472;211.863014;279.3140491;134.7249098;181.5770384;165.1920338;151.8865653;261.6970285;227.7009864;237.8635723;282;O208_01680;hypothetical protein
283;36.85007495;50.96820132;53.66328336;60.06844076;59.01001037;27.19218363;45.39425959;52.26414629;39.77981471;57.3670826;43.51964246;57.66389631;283;O208_01681;hypothetical protein
285;94.99130431;85.62657822;65.32921452;120.1368815;94.4160166;88.99260096;96.20872929;63.46360621;69.91603798;88.95120673;90.1478308;87.52555689;285;O208_01683;transport protein
286;2442.750524;1673.795731;1943.544132;314.1417105;544.203429;1333.653006;1517.658828;860.4918372;1334.431966;1755.819472;2084.280019;317.1514297;286;O208_01684;Adenylosuccinate synthetase 
287;122.0146926;181.4467967;275.3159755;53.57455528;123.265355;217.537469;85.36830908;167.0586105;204.9263182;69.61398788;85.48501197;162.6945646;287;O208_01685;Chitin binding protein
288;115.4635682;191.640437;282.3155342;77.11489017;116.7086872;211.3574273;107.0491495;147.4595556;188.0500332;76.0597275;84.70787549;151.3677278;288;O208_01686;Chitin binding protein
